,Sentence,Token,Tag
1279,42,اللي,O
1280,42,خدامين,O
1281,42,ف,O
1282,42,دّولة,O
1283,42,:,O
1284,42,7,O
1285,42,",",O
1286,42,2,O
1287,42,%,O
1288,42,نسبة,O
1289,42,نّاس,O
1290,42,اللي,O
1291,42,خدامين,O
1292,42,في,O
1293,42,لقطاع,O
1294,42,لخاص,O
1295,42,:,O
1296,42,32,O
1297,42,",",O
1298,42,9,O
1299,42,%,O
1300,42,لقبر,B-LOC
1301,42,د,I-LOC
1302,42,كيروس,I-LOC
1303,42,(,O
1304,42,ب,O
1305,42,لفارسية,B-MISC
1306,42,آرامݣاه,B-LOC
1307,42,کوروش,I-LOC
1308,42,بزرݣ,I-LOC
1309,42,،,O
1310,42,أرامݣاه,B-LOC
1311,42,-,I-LOC
1312,42,ي,I-LOC
1313,42,كوروش,I-LOC
1314,42,-,I-LOC
1315,42,ي,I-LOC
1316,42,بوزورݣ,I-LOC
1317,42,),O
1318,42,هيّا,O
1319,42,لبلاصة,O
1320,42,فين,O
1321,42,تّدفن,O
1322,42,كيروس,B-PER
1323,42,لعضيم,I-PER
1324,42,،,O
1325,42,لمؤسس,O
1326,42,ديال,O
1327,42,لإمبراطورية,B-ORG
1328,42,لهخمينيشية,I-ORG
1329,42,.,O
1330,43,ضّاريح,O
1331,43,ديالو,O
1332,43,جا,O
1333,43,ف,O
1334,43,پاسارݣاد,B-LOC
1335,43,،,O
1336,43,لي,O
1337,43,هيّا,O
1338,43,مدينة,O
1339,43,أترية,O
1340,43,جات,O
1341,43,ف,O
1342,43,لجانوب,O
1343,43,د,O
1344,43,إيران,B-LOC
1345,43,،,O
1346,43,ؤ,O
1347,43,كاتّعتابر,O
1348,43,دابا,O
1349,43,ف,O
1350,43,لّيستة,O
1351,43,ديال,O
1352,43,مواقع,O
1353,43,تّرات,O
1354,43,لعالمي,O
1355,43,ديال,O
1356,43,ليونيسكو,B-ORG
1357,43,.,O
1358,44,ضّاريح,O
1359,44,كان,O
1360,44,حدد,O
1361,44,لموضع,O
1362,44,ديالو,O
1363,44,دّيپلوماسي,O
1364,44,ؤ,O
1365,44,لكاتب,O
1366,44,نّݣليزي,B-MISC
1367,44,دجيمس,B-PER
1368,44,دجاستينيان,I-PER
1369,44,موريير,I-PER
1370,44,،,O
1371,44,لي,O
1372,44,عاش,O
1373,44,ف,O
1374,44,لقرن,O
1375,44,19,O
1376,44,،,O
1377,44,ؤ,O
1378,44,كان,O
1379,44,قارنو,O
1380,44,معا,O
1381,44,لوصف,O
1382,44,لي,O
1383,44,كتبو,O
1384,44,لمؤرخ,O
1385,44,ليوناني,B-MISC
1386,44,أريانوص,B-PER
1387,44,.,O
1388,45,لقبلتاريخ,O
1389,45,ؤلا,O
1390,45,لعصر,O
1391,45,لي,O
1392,45,قبل,O
1393,45,تّاريخ,O
1394,45,هو,O
1395,45,موصطلح,O
1396,45,كيشير,O
1397,45,ل,O
1398,45,فترة,O
1399,45,زمانية,O
1400,45,سبقات,O
1401,45,لختيراع,O
1402,45,د,O
1403,45,لكتابة,O
1404,45,.,O
1405,46,فمصر,B-LOC
1406,46,و,O
1407,46,سومر,B-LOC
1408,46,ف,O
1409,46,لعراق,B-LOC
1410,46,بانت,O
1411,46,لكتابة,O
1412,46,تقريبا,O
1413,46,بين,O
1414,46,3400,O
1415,46,-,O
1416,46,3200,O
1417,46,ق,O
1418,46,.,O
1419,47,م,O
1420,47,.,O
1421,48,هاديك,O
1422,48,لفترة,O
1423,48,فيها,O
1424,48,لعصور,O
1425,48,جّيولوجية,O
1426,48,و,O
1427,48,لعصور,O
1428,48,لحجرية,O
1429,48,،,O
1430,48,و,O
1431,48,تقسيمات,O
1432,48,زمانية,O
1433,48,تاع,O
1434,48,هاذ,O
1435,48,لفترة,O
1436,48,طّويلة,O
1437,48,.,O
1438,49,تينقاسم,O
1439,49,لقبلتاريخ,O
1440,49,ل,O
1441,49,خمسة,O
1442,49,د,O
1443,49,لفترات,O
1444,49,:,O
1445,49,لعصر,O
1446,49,لحجري,O
1447,49,لقديم,O
1448,49,سّفلي,O
1449,49,-,O
1450,49,مابين,O
1451,49,7,O
1452,49,ملاين,O
1453,49,عام,O
1454,49,تال,O
1455,49,100,O
1456,49,.,O
1457,50,0,O
1458,50,عام,O
1459,50,.,O
1460,51,بدات,O
1461,51,منين,O
1462,51,بان,O
1463,51,بنادم,O
1464,51,فلأرض,O
1465,51,.,O
1466,52,قبل,O
1467,52,2,O
1468,52,.,O
1469,53,5,O
1470,53,مليون,O
1471,53,عام,O
1472,53,هومو,O
1473,53,إيريكتوس,B-MISC
1474,53,(,O
1475,53,بنادم,O
1476,53,لواقف,O
1477,53,),O
1478,53,.,O
1479,54,لقدس,B-LOC
1480,54,هي,O
1481,54,أكبر,O
1482,54,لمدون,O
1483,54,د,O
1484,54,فلسطين,B-LOC
1485,54,،,O
1486,54,ؤ,O
1487,54,من,O
1488,54,أهم,O
1489,54,لمدون,O
1490,54,لإسلامية,O
1491,54,فالتاريخ,O
1492,54,،,O
1493,54,ؤ,O
1494,54,عندها,O
1495,54,بزاف,O
1496,54,ديال,O
1497,54,د,O
1498,54,سّميات,O
1499,54,منها,O
1500,54,؛,O
1501,54,بيت,B-LOC
1502,54,لمقدس,I-LOC
1503,54,،,O
1504,54,لقدس,B-LOC
1505,54,الشريف,I-LOC
1506,54,،,O
1507,54,ؤ,O
1508,54,أولى,O
1509,54,القبلتين,O
1510,54,.,O
1511,55,ؤ,O
1512,55,لعاصمة,O
1513,55,ديال,O
1514,55,فلسطين,B-LOC
1515,55,التاريخية,O
1516,55,.,O
1517,56,وعندها,O
1518,56,مكانة,O
1519,56,كبيرة,O
1520,56,عند,O
1521,56,لمسلمين,O
1522,56,.,O
1523,57,لقدس,B-LOC
1524,57,القرآن,O
1525,57,ولّا,O
1526,57,القرَان,O
1527,57,،,O
1528,57,اللي,O
1529,57,كيتسما,O
1530,57,تا,O
1531,57,القرآن,O
1532,57,الكريم,O
1533,57,،,O
1534,57,هو,O
1535,57,الكتاب,O
1536,57,المقدًس,O
1537,57,فالدين,O
1538,57,د,O
1539,57,الإسلام,B-MISC
1540,57,.,O
1541,58,بالنسبة,O
1542,58,ل,O
1543,58,لمسلمين,O
1544,58,،,O
1545,58,لقرآن,O
1546,58,هو,O
1547,58,لكلام,O
1548,58,ديال,O
1549,58,الله,O
1550,58,لي,O
1551,58,نزل,O
1552,58,على,O
1553,58,الرسول,O
1554,58,محمد,B-PER
1555,58,صلى,O
1556,58,الله,O
1557,58,عليه,O
1558,58,و,O
1559,58,سلّم,O
1560,58,،,O
1561,58,و,O
1562,58,لي,O
1563,58,فرقو,O
1564,58,على,O
1565,58,الناس,O
1566,58,كاملين,O
1567,58,.,O
1568,59,ف,O
1569,59,لإسلام,B-MISC
1570,59,تيتعتابر,O
1571,59,لقرآن,O
1572,59,هو,O
1573,59,آخر,O
1574,59,كتاب,O
1575,59,سماوي,O
1576,59,مورا,O
1577,59,الصحف,O
1578,59,د,O
1579,59,براهيم,B-PER
1580,59,والزابور,O
1581,59,والتوارة,O
1582,59,و,O
1583,59,لإنجيل,O
1584,59,.,O
1585,60,تيآمنو,O
1586,60,لمسلمين,O
1587,60,ب,O
1588,60,لي,O
1589,60,لقرآن,O
1590,60,معجزة,O
1591,60,ديال,O
1592,60,النبي,O
1593,60,محمد,B-PER
1594,60,صلى,O
1595,60,الله,O
1596,60,عليه,O
1597,60,و,O
1598,60,سلّم,O
1599,60,حيت,O
1600,60,تيتحدا,O
1601,60,ݣاع,O
1602,60,الناس,O
1603,60,باش,O
1604,60,يجيبو,O
1605,60,شي,O
1606,60,حاجة,O
1607,60,بحالو,O
1608,60,من,O
1609,60,الناحية,O
1610,60,د,O
1611,60,لبلاغة,O
1612,60,ولفصاحة,O
1613,60,.,O
1614,61,لقرآن,O
1615,61,هو,O
1616,61,أقدم,O
1617,61,كتاب,O
1618,61,مكتوب,O
1619,61,ب,O
1620,61,العربية,B-MISC
1621,61,،,O
1622,61,وتيتعتابر,O
1623,61,هو,O
1624,61,الساس,O
1625,61,د,O
1626,61,القواعد,O
1627,61,د,O
1628,61,العربية,B-MISC
1629,61,و,O
1630,61,البلاغة,O
1631,61,ديالها,O
1632,61,.,O
1633,62,فيه,O
1634,62,114,O
1635,62,سورة,O
1636,62,مقسومة,O
1637,62,ما,O
1638,62,بين,O
1639,62,مكية,O
1640,62,يعني,O
1641,62,نزلو,O
1642,62,ف,O
1643,62,مكة,B-LOC
1644,62,ومدنية,B-LOC
1645,62,يعني,O
1646,62,نزلو,O
1647,62,ف,O
1648,62,لمدينة,B-LOC
1649,62,لمنورة,I-LOC
1650,62,هاد,O
1651,62,جوج,O
1652,62,مدون,O
1653,62,لي,O
1654,62,موجودين,O
1655,62,دروك,O
1656,62,ف,O
1657,62,سعودية,B-LOC
1658,62,.,O
1659,63,بقا,O
1660,63,لوحي,O
1661,63,د,O
1662,63,لقرآن,O
1663,63,23,O
1664,63,عام,O
1665,63,كان,O
1666,63,النبي,O
1667,63,محمد,B-PER
1668,63,تيعاود,O
1669,63,فيها,O
1670,63,كل,O
1671,63,شوية,O
1672,63,على,O
1673,63,لآيات,O
1674,63,الجداد,O
1675,63,.,O
1676,64,تجمع,O
1677,64,لقرآن,O
1678,64,مورا,O
1679,64,ما,O
1680,64,مات,O
1681,64,النبي,O
1682,64,من,O
1683,64,الصحابة,O
1684,64,اللي,O
1685,64,كانوا,O
1686,64,تابعينو,O
1687,64,،,O
1688,64,وهوما,O
1689,64,اللي,O
1690,64,نضمو,O
1691,64,الترتيب,O
1692,64,والسميات,O
1693,64,د,O
1694,64,لآيات,O
1695,64,اللي,O
1696,64,كانعرفو,O
1697,64,دابا,O
1698,64,.,O
1699,65,−,O
1700,65,−,O
1701,65,كيهضر,O
1702,65,القرآن,O
1703,65,على,O
1704,65,باش,O
1705,65,يخص,O
1706,65,يآمنو,O
1707,65,لمسلمين,O
1708,65,يعني,O
1709,65,لمعتقدات,O
1710,65,الإسلامية,O
1711,65,لي,O
1712,65,هيا,O
1713,65,وجود,O
1714,65,الله,O
1715,65,و,O
1716,65,يومت,O
1717,65,القيامة,O
1718,65,وكيعاود,O
1719,65,على,O
1720,65,الأنبيا,O
1721,65,ولقصص,O
1722,65,ديالهم,O
1723,65,ولقصة,O
1724,65,ديال,O
1725,65,النبي,O
1726,65,محمد,B-PER
1727,65,وبعض,O
1728,65,لعبادات,O
1729,65,بحال,O
1730,65,الزكا,O
1731,65,و,O
1732,65,لأحدات,O
1733,65,التاريخية,O
1734,65,والصدقة,O
1735,65,و,O
1736,65,الصلاة,O
1737,65,.,O
1738,66,بالاربعا,B-LOC
1739,66,),O
1740,66,جماعة,O
1741,66,ترابية,O
1742,66,حضرية,O
1743,66,كاينة,O
1744,66,ف,O
1745,66,إقليم,O
1746,66,/,O
1747,66,عمالة,O
1748,66,لفقيه,B-LOC
1749,66,بنصالح,I-LOC
1750,66,،,O
1751,66,جهة,O
1752,66,بني,B-LOC
1753,66,ملال,I-LOC
1754,66,خنيفرة,B-LOC
1755,66,،,O
1756,66,ساكنين,O
1757,66,فيها,O
1758,66,101938,O
1759,66,واحد,O
1760,66,،,O
1761,66,على,O
1762,66,حسب,O
1763,66,لإحصاء,O
1764,66,لعام,O
1765,66,2014,O
1766,66,.,O
1767,67,نسبة,O
1768,67,لأمية,O
1769,67,(,O
1770,67,نّاس,O
1771,67,لّي,O
1772,67,ما,O
1773,67,كايعرفوش,O
1774,67,يقراو,O
1775,67,ولا,O
1776,67,يكتبو,O
1777,67,),O
1778,67,:,O
1779,67,29,O
1780,67,",",O
1781,67,8,O
1782,67,%,O
1783,67,نسبة,O
1784,67,سّكان,O
1785,67,لّي,O
1786,67,قاريين,O
1787,67,فوق,O
1788,67,تّانوي,O
1789,67,(,O
1790,67,تانوي,O
1791,67,و,O
1792,67,جامعة,O
1793,67,),O
1794,67,:,O
1795,67,15,O
1796,67,%,O
1797,67,نسبة,O
1798,67,نّاس,O
1799,67,نّشيطين,O
1800,67,(,O
1801,67,لّي,O
1802,67,يقدرو,O
1803,67,يخدمو,O
1804,67,),O
1805,67,:,O
1806,67,44,O
1807,67,",",O
1808,67,6,O
1809,67,%,O
1810,67,نسبة,O
1811,67,لبطالة,O
1812,67,(,O
1813,67,نّاس,O
1814,67,لّي,O
1815,67,ما,O
1816,67,خدامينش,O
1817,67,و,O
1818,67,تايقلبو,O
1819,67,على,O
1820,67,خدمة,O
1821,67,),O
1822,67,:,O
1823,67,17,O
1824,67,",",O
1825,67,9,O
1826,67,%,O
1827,67,نسبة,O
1828,67,نّاس,O
1829,67,اللي,O
1830,67,خدامين,O
1831,67,ف,O
1832,67,دّولة,O
1833,67,:,O
1834,67,11,O
1835,67,",",O
1836,67,5,O
1837,67,%,O
1838,67,نسبة,O
1839,67,نّاس,O
1840,67,اللي,O
1841,67,خدامين,O
1842,67,في,O
1843,67,لقطاع,O
1844,67,لخاص,O
1845,67,:,O
1846,67,44,O
1847,67,",",O
1848,67,2,O
1849,67,%,O
1850,67,لفك,O
1851,67,لفوقاني,O
1852,67,ولا,O
1853,67,لعضم,O
1854,67,لماكسيلاري,O
1855,67,(,O
1856,67,ب,O
1857,67,لعربية,B-MISC
1858,67,:,O
1859,67,الفك,O
1860,67,العلوي,O
1861,67,،,O
1862,67,ب,O
1863,67,الفرونسي,B-MISC
1864,67,:,O
1865,67,os,O
1866,67,maxillaire,O
1867,67,،,O
1868,67,ب,O
1869,67,النݣليزية,B-MISC
1870,67,:,O
1871,67,maxilla,O
1872,67,),O
1873,67,،,O
1874,67,هو,O
1875,67,من,O
1876,67,بين,O
1877,67,لعضام,O
1878,67,ديال,O
1879,67,لجمجمة,O
1880,67,وبالضبط,O
1881,67,د,O
1882,67,لوجه,O
1883,67,.,O
1884,68,هو,O
1885,68,اللي,O
1886,68,كايهز,O
1887,68,السنان,O
1888,68,الفوقانيين,O
1889,68,و,O
1890,68,كايدور,O
1891,68,بالنيف,O
1892,68,وكيلعب,O
1893,68,واحد,O
1894,68,الدور,O
1895,68,مهم,O
1896,68,فالعضان,O
1897,68,و,O
1898,68,لمضيغ,O
1899,68,.,O
1900,69,لفك,O
1901,69,لعلوي,O
1902,69,كايبارتيسبي,O
1903,69,فالتشكيل,O
1904,69,ديال,O
1905,69,لوربيط,O
1906,69,(,O
1907,69,ديك,O
1908,69,لبلاصة,O
1909,69,اللي,O
1910,69,مخشيين,O
1911,69,فيها,O
1912,69,العينين,O
1913,69,),O
1914,69,،,O
1915,69,النيف,O
1916,69,و,O
1917,69,اللها,O
1918,69,(,O
1919,69,السقف,O
1920,69,ديال,O
1921,69,الفم,O
1922,69,),O
1923,69,و,O
1924,69,كايهز,O
1925,69,السنان,O
1926,69,الفوقانيين,O
1927,69,.,O
1928,70,لفك,O
1929,70,الفوقاني,O
1930,70,تقدر,O
1931,70,تشبهو,O
1932,70,بالشكل,O
1933,70,ديال,O
1934,70,الصليب,O
1935,70,(,O
1936,70,علامة,O
1937,70,زائد,O
1938,70,),O
1939,70,حيت,O
1940,70,كايتكون,O
1941,70,من,O
1942,70,ربعة,O
1943,70,ديال,O
1944,70,لي,O
1945,70,بروصيص,O
1946,70,:,O
1947,70,بروصيص,O
1948,70,جبهي,O
1949,70,(,O
1950,70,الفوق,O
1951,70,),O
1952,70,كايشكل,O
1953,70,لقنت,O
1954,70,الداخلي,O
1955,70,ديال,O
1956,70,لوربيط,O
1957,70,و,O
1958,70,ديازا,O
1959,70,فيه,O
1960,70,واحد,O
1961,70,التويشية,O
1962,70,تايكولو,O
1963,70,ليها,O
1964,70,لا,O
1965,70,كريت,O
1966,70,لاكريمال,O
1967,70,القدامية,O
1968,70,.,O
1969,71,بروصيص,O
1970,71,الألفيولي,O
1971,71,(,O
1972,71,لتحت,O
1973,71,),O
1974,71,هو,O
1975,71,اللي,O
1976,71,هاز,O
1977,71,السنان,O
1978,71,.,O
1979,72,بروصيص,O
1980,72,البالاتيني,O
1981,72,(,O
1982,72,لداخل,O
1983,72,),O
1984,72,هو,O
1985,72,اللي,O
1986,72,كايشكل,O
1987,72,اللها,O
1988,72,مع,O
1989,72,لعضم,O
1990,72,البلاتيني,O
1991,72,.,O
1992,73,بروصيص,O
1993,73,الزيغوماتيكي,O
1994,73,(,O
1995,73,برا,O
1996,73,),O
1997,73,كايمشي,O
1998,73,باش,O
1999,73,يتلاقا,O
2000,73,مع,O
2001,73,لعضم,O
2002,73,الزيغوماتيكيكيبحال,O
2003,73,العضم,O
2004,73,الجبهي,O
2005,73,،,O
2006,73,الفك,O
2007,73,الفوقاني,O
2008,73,كاين,O
2009,73,فالداخل,O
2010,73,ديالو,O
2011,73,واحد,O
2012,73,الفراغ,O
2013,73,سميتو,O
2014,73,:,O
2015,73,الجيب,O
2016,73,الماكسيلاري,O
2017,73,.,O
2018,74,زيد,O
2019,74,على,O
2020,74,هادشي,O
2021,74,أن,O
2022,74,الفك,O
2023,74,الفوقاني,O
2024,74,كايشكل,O
2025,74,جوج,O
2026,74,حفرات,O
2027,74,:,O
2028,74,الشقة,O
2029,74,الأوربيطارية,O
2030,74,التحتانية,O
2031,74,،,O
2032,74,اللي,O
2033,74,كايديرها,O
2034,74,مع,O
2035,74,الجناح,O
2036,74,لكبير,O
2037,74,دالسفينويد,O
2038,74,و,O
2039,74,فنفس,O
2040,74,الوقت,O
2041,74,متقوب,O
2042,74,بالتقبة,O
2043,74,التحت,O
2044,74,الأوربيطارية,O
2045,74,.,O
2046,75,لپارتيا,O
2047,75,الأفقية,O
2048,75,اللي,O
2049,75,كاينا,O
2050,75,فالاسفل,O
2051,75,ديال,O
2052,75,الفك,O
2053,75,:,O
2054,75,البروصيص,O
2055,75,بالاتان,O
2056,75,،,O
2057,75,كاتجمع,O
2058,75,مع,O
2059,75,لعضم,O
2060,75,البالاتان,O
2061,75,اللي,O
2062,75,كاينا,O
2063,75,موراها,O
2064,75,باش,O
2065,75,يكونوا,O
2066,75,اللها,O
2067,75,القاصح,O
2068,75,،,O
2069,75,اللي,O
2070,75,كايفرّق,O
2071,75,بين,O
2072,75,النيف,O
2073,75,و,O
2074,75,الفم,O
2075,75,.,O
2076,76,لفلسفة,O
2077,76,(,O
2078,76,ب,O
2079,76,ليونانية,B-MISC
2080,76,φιλοσοφία,O
2081,76,،,O
2082,76,ؤ,O
2083,76,كتقرا,O
2084,76,فيلوصوفيا,O
2085,76,،,O
2086,76,وكاتعني,O
2087,76,حب,O
2088,76,لحكمة,O
2089,76,),O
2090,76,هي,O
2091,76,دراسة,O
2092,76,ديال,O
2093,76,لأسئلة,O
2094,76,لأساسية,O
2095,76,ديال,O
2096,76,لوجود,O
2097,76,،,O
2098,76,لمعرفة,O
2099,76,،,O
2100,76,لأخلاق,O
2101,76,،,O
2102,76,لمنطق,O
2103,76,،,O
2104,76,لعقل,O
2105,76,،,O
2106,76,و,O
2107,76,لوغة,O
2108,76,.,O
2109,77,هاد,O
2110,77,لأسئلة,O
2111,77,غالبا,O
2112,77,كاتكون,O
2113,77,على,O
2114,77,شكل,O
2115,77,پروبليمات,O
2116,77,لي,O
2117,77,خاصك,O
2118,77,تحلهم,O
2119,77,.,O
2120,78,أول,O
2121,78,واحد,O
2122,78,لي,O
2123,78,يمكن,O
2124,78,ستعمل,O
2125,78,لمصطلح,O
2126,78,ديال,O
2127,78,فلسفة,O
2128,78,هو,O
2129,78,ڤيطاغورس,B-PER
2130,78,(,O
2131,78,لي,O
2132,78,عاش,O
2133,78,تقريبا,O
2134,78,ما,O
2135,78,بين,O
2136,78,570,O
2137,78,و,O
2138,78,475,O
2139,78,قبل,O
2140,78,لميلاد,O
2141,78,),O
2142,78,.,O
2143,79,لمناهج,O
2144,79,ديال,O
2145,79,لفلسفة,O
2146,79,فيها,O
2147,79,لإستجواب,O
2148,79,سقراطي,O
2149,79,،,O
2150,79,لمنهج,O
2151,79,سقراطي,O
2152,79,،,O
2153,79,ديالكتيك,O
2154,79,،,O
2155,79,و,O
2156,79,تقديم,O
2157,79,لمنهجي,O
2158,79,.,O
2159,80,لأسئلة,O
2160,80,لفلسفية,O
2161,80,لكلاسيكية,O
2162,80,ممكن,O
2163,80,تكون,O
2164,80,شي,O
2165,80,حاجة,O
2166,80,بحال,O
2167,80,:,O
2168,80,"""",O
2169,80,واش,O
2170,80,ممكن,O
2171,80,نعرفو,O
2172,80,؟,O
2173,80,"""",O
2174,80,ايلا,O
2175,80,كان,O
2176,80,لجواب,O
2177,80,اه,O
2178,80,"""",O
2179,80,واش,O
2180,80,ممكن,O
2181,80,نتأكدو,O
2182,80,؟,O
2183,80,"""",O
2184,80,لفلاسفة,O
2185,80,كايطرحو,O
2186,80,بزاف,O
2187,80,ديال,O
2188,80,لأسئلة,O
2189,80,لخرا,O
2190,80,لي,O
2191,80,متعلقة,O
2192,80,ب,O
2193,80,لواقع,O
2194,80,،,O
2195,80,متلا,O
2196,80,:,O
2197,80,"""",O
2198,80,واش,O
2199,80,كاينا,O
2200,80,شي,O
2201,80,طريقة,O
2202,80,لي,O
2203,80,باش,O
2204,80,نعيشو,O
2205,80,لماكسيموم,O
2206,80,د,O
2207,80,لحياة,O
2208,80,؟,O
2209,80,"""",O
2210,80,،,O
2211,80,"""",O
2212,80,واش,O
2213,80,ممكن,O
2214,80,تسما,O
2215,80,انسان,O
2216,80,مزيان,O
2217,80,ايلا,O
2218,80,قدرتي,O
2219,80,دير,O
2220,80,حاجة,O
2221,80,خايبة,O
2222,80,بلا,O
2223,80,ما,O
2224,80,يعرف,O
2225,80,تا,O
2226,80,شي,O
2227,80,واحد,O
2228,80,؟,O
2229,80,"""",O
2230,80,،,O
2231,80,"""",O
2232,80,واش,O
2233,80,ناس,O
2234,80,عندهم,O
2235,80,حرية,O
2236,80,لإرادة,O
2237,80,؟,O
2238,80,"""",O
2239,80,.,O
2240,81,شحال,O
2241,81,هادي,O
2242,81,،,O
2243,81,لفلسفة,O
2244,81,كانت,O
2245,81,كاتشمل,O
2246,81,ݣاع,O
2247,81,لأنواع,O
2248,81,ديال,O
2249,81,لمعرفة,O
2250,81,.,O
2251,82,من,O
2252,82,أرسطو,B-PER
2253,82,حتال,O
2254,82,لقرن,O
2255,82,19,O
2256,82,،,O
2257,82,كانت,O
2258,82,لفلسفة,O
2259,82,طبيعية,O
2260,82,فيها,O
2261,82,علم,O
2262,82,لفلك,O
2263,82,،,O
2264,82,طب,O
2265,82,،,O
2266,82,و,O
2267,82,لفيزيك,O
2268,82,.,O
2269,83,متلا,O
2270,83,،,O
2271,83,اسحاق,B-PER
2272,83,نيوتن,I-PER
2273,83,كتب,O
2274,83,واحد,O
2275,83,لكتاب,O
2276,83,ف,O
2277,83,1687,O
2278,83,سميتو,O
2279,83,لمبادئ,B-MISC
2280,83,رياضية,I-MISC
2281,83,د,I-MISC
2282,83,لفلسفة,I-MISC
2283,83,طبيعية,I-MISC
2284,83,.,O
2285,84,هاد,O
2286,84,لكتاب,O
2287,84,من,O
2288,84,بعد,O
2289,84,تكلاسا,O
2290,84,مع,O
2291,84,لكتوبا,O
2292,84,د,O
2293,84,لفيزيك,O
2294,84,.,O
2295,85,ف,O
2296,85,لقرن,O
2297,85,19,O
2298,85,،,O
2299,85,فاش,O
2300,85,ولاّ,O
2301,85,رّوشرش,O
2302,85,سيونتيفيك,O
2303,85,كتير,O
2304,85,فهاد,O
2305,85,لفروع,O
2306,85,ديال,O
2307,85,لفلسفة,O
2308,85,،,O
2309,85,بدات,O
2310,85,هاد,O
2311,85,لفروع,O
2312,85,كاتخصص,O
2313,85,،,O
2314,85,وشوية,O
2315,85,شوية,O
2316,85,بدات,O
2317,85,كاتنفاصل,O
2318,85,من,O
2319,85,لفلسفة,O
2320,85,.,O
2321,86,ليوم,O
2322,86,،,O
2323,86,تخصصات,O
2324,86,بحال,O
2325,86,لبسيكولوجي,O
2326,86,،,O
2327,86,سوسيولوجي,O
2328,86,،,O
2329,86,لسانيات,O
2330,86,،,O
2331,86,و,O
2332,86,ليكونومي,O
2333,86,،,O
2334,86,ولاو,O
2335,86,كولهم,O
2336,86,مستقلين,O
2337,86,على,O
2338,86,لفلسفة,O
2339,86,.,O
2340,87,من,O
2341,87,جهة,O
2342,87,خرا,O
2343,87,،,O
2344,87,كاينين,O
2345,87,شي,O
2346,87,نخصصات,O
2347,87,لي,O
2348,87,مازال,O
2349,87,قراب,O
2350,87,من,O
2351,87,لفلسفة,O
2352,87,،,O
2353,87,بحال,O
2354,87,لعلم,O
2355,87,،,O
2356,87,لفن,O
2357,87,،,O
2358,87,و,O
2359,87,سياسة,O
2360,87,.,O
2361,88,متلا,O
2362,88,،,O
2363,88,واش,O
2364,88,لجمال,O
2365,88,داتي,O
2366,88,ولا,O
2367,88,موضوعي,O
2368,88,؟,O
2369,88,واش,O
2370,88,كاينين,O
2371,88,بزاف,O
2372,88,ديال,O
2373,88,لمناهج,O
2374,88,لعلمية,O
2375,88,ولا,O
2376,88,غير,O
2377,88,واحد,O
2378,88,؟,O
2379,88,واش,O
2380,88,ليوتوپيا,O
2381,88,شي,O
2382,88,حاجة,O
2383,88,ممكنة,O
2384,88,ولا,O
2385,88,غير,O
2386,88,خيال,O
2387,88,ما,O
2388,88,يمكنش,O
2389,88,يتحقق,O
2390,88,؟,O
2391,88,مبدئيا,O
2392,88,،,O
2393,88,كلمة,O
2394,88,فلسفة,O
2395,88,كاتشير,O
2396,88,لأي,O
2397,88,مجموعة,O
2398,88,من,O
2399,88,لمعارف,O
2400,88,بهاد,O
2401,88,لمعنى,O
2402,88,،,O
2403,88,لفلسفة,O
2404,88,قريبة,O
2405,88,ل,O
2406,88,دين,O
2407,88,،,O
2408,88,لماط,O
2409,88,،,O
2410,88,لعلوم,O
2411,88,طبيعية,O
2412,88,،,O
2413,88,تعليم,O
2414,88,،,O
2415,88,و,O
2416,88,سياسة,O
2417,88,.,O
2418,89,بزاف,O
2419,89,ديال,O
2420,89,لمناضرات,O
2421,89,لفلسفية,O
2422,89,لي,O
2423,89,بدات,O
2424,89,ف,O
2425,89,قديم,O
2426,89,زمان,O
2427,89,مازال,O
2428,89,كاتعاود,O
2429,89,ليوم,O
2430,89,.,O
2431,90,لفيلسوف,O
2432,90,نݣليزي,B-MISC
2433,90,كولين,B-PER
2434,90,ماكݣن,I-PER
2435,90,(,O
2436,90,1933,O
2437,90,),O
2438,90,تايݣول,O
2439,90,بلي,O
2440,90,ما,O
2441,90,وقع,O
2442,90,حتا,O
2443,90,شي,O
2444,90,تقدم,O
2445,90,فلسفي,O
2446,90,فهاد,O
2447,90,لمدة,O
2448,90,كاملة,O
2449,90,.,O
2450,91,لفيلسوف,O
2451,91,لأسترالي,B-MISC
2452,91,ديفيد,B-PER
2453,91,تشالمرز,I-PER
2454,91,(,O
2455,91,2013,O
2456,91,),O
2457,91,من,O
2458,91,جهة,O
2459,91,خرا,O
2460,91,تيشوف,O
2461,91,بلي,O
2462,91,لفلسفة,O
2463,91,تقدمات,O
2464,91,بنفس,O
2465,91,لوتيرة,O
2466,91,ديال,O
2467,91,تقدم,O
2468,91,ديال,O
2469,91,لعلم,O
2470,91,.,O
2471,92,فلاسفة,O
2472,92,خرين,O
2473,92,بحال,O
2474,92,بروور,B-PER
2475,92,(,O
2476,92,2011,O
